Year,Month,Brand,Model,Storage Variant,Colour,Currency,Price,Monthly Cost (24 Months),Date
2022,Oct,Apple,iPhone 14 plus,256 GB,star shine,NOK,13790,,10-01-2022
2022,Oct,Apple,iPhone 14 plus,256 GB,product red,NOK,13790,,10-01-2022
2022,Oct,Apple,iPhone 14 plus,512 GB,blue,NOK,16490,,10-01-2022
2022,Oct,Apple,iPhone 14 plus,512 GB,purple,NOK,16490,,10-01-2022
2022,Oct,Apple,iPhone 14 plus,512 GB,yellow,NOK,16490,,10-01-2022
2022,Oct,Apple,iPhone 14 plus,512 GB,midnigh,NOK,16490,,10-01-2022
2022,Oct,Apple,iPhone 14 plus,512 GB,star shine,NOK,16490,,10-01-2022
2022,Oct,Apple,iPhone 14 plus,512 GB,product red,NOK,16490,,10-01-2022
2022,Oct,Apple,iPhone 13,128 GB,Blue,NOK,9790,,10-01-2022
2022,Oct,Apple,iPhone 13,128 GB,pink,NOK,9790,,10-01-2022
2022,Oct,Apple,iPhone 13,128 GB,midnight,NOK,9790,,10-01-2022
2022,Oct,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,10-01-2022
2022,Oct,Apple,iPhone 13,128 GB,green,NOK,9790,,10-01-2022
